N°;Pedido;Fecha;Cliente;Segemento;Ventas [unid];Ventas [$]
30542;696095;9/10/2021;24;Segmento 6;3;182,52
30543;294638;17/7/2021;34;Segmento 2;6;529,55
30544;222948;19/2/2021;12;Segmento 5;2;34,08
30545;892536;26/1/2021;8;Segmento 2;7;670,58
30546;896998;20/10/2021;7;Segmento 6;6;73,37
30547;425633;13/4/2021;8;Segmento 4;4;370,7
30548;625350;8/5/2021;27;Segmento 8;4;204,31
30549;58320;8/10/2021;17;Segmento 3;3;147
30550;557337;31/3/2021;1;Segmento 7;3;273,82
30551;914301;11/2/2021;23;Segmento 3;3;27,14
30552;374449;2/8/2021;24;Segmento 8;3;220,05
30553;481618;15/12/2021;24;Segmento 5;4;298,56
30554;394858;17/10/2021;23;Segmento 2;9;63,19
30555;801921;26/9/2021;15;Segmento 3;4;99,75
30556;321364;22/7/2021;13;Segmento 8;4;79,95
30557;47166;1/10/2021;3;Segmento 7;5;280,65
30558;78213;26/6/2021;35;Segmento 4;7;129,12
30559;127991;1/9/2021;2;Segmento 3;2;13,72
30560;470995;6/2/2021;9;Segmento 5;5;360,95
30561;752496;28/12/2021;34;Segmento 8;4;187,25
30562;237818;12/6/2021;21;Segmento 1;9;317,59
30563;381547;15/2/2021;4;Segmento 5;8;162,43
30564;242746;4/11/2021;22;Segmento 8;5;352,36
30565;875579;17/10/2021;25;Segmento 8;8;340,91
30566;171294;6/5/2021;11;Segmento 8;5;87,93
30567;537647;26/6/2021;20;Segmento 1;0;0
30568;503397;21/5/2021;30;Segmento 3;8;727,11
30569;813662;24/1/2021;34;Segmento 8;9;688,29
30570;88350;2/8/2021;7;Segmento 3;7;97,88
30571;223347;9/10/2021;20;Segmento 7;9;846,4
30572;481754;15/1/2021;32;Segmento 5;7;226,74
30573;546956;19/1/2021;22;Segmento 8;8;577,87
30574;262207;19/11/2021;31;Segmento 2;1;76,23
30575;347482;31/8/2021;6;Segmento 4;10;263,99
30576;260737;30/12/2021;23;Segmento 3;0;0
30577;957120;13/7/2021;1;Segmento 7;3;149,69
30578;460523;26/11/2021;1;Segmento 4;5;88,37
30579;100404;11/2/2021;11;Segmento 6;8;494,08
30580;267540;25/3/2021;2;Segmento 6;4;213,47
30581;263064;17/1/2021;16;Segmento 2;9;643,27
30582;406519;21/2/2021;24;Segmento 1;1;29,94
30583;408579;3/7/2021;34;Segmento 5;10;631,11
30584;10012;7/9/2021;32;Segmento 2;7;495,74
30585;369011;9/1/2021;10;Segmento 5;5;258,08
30586;709595;17/3/2021;32;Segmento 8;2;194,29
30587;845289;1/3/2021;35;Segmento 6;2;141,87
30588;779452;23/11/2021;25;Segmento 7;0;0
30589;9718;9/6/2021;35;Segmento 2;9;7,92
30590;256823;29/10/2021;19;Segmento 6;7;255,05
30591;509136;27/9/2021;18;Segmento 3;9;125,73
30592;422153;16/11/2021;22;Segmento 2;2;135,67
30593;249283;6/7/2021;22;Segmento 7;2;156,54
30594;854507;2/6/2021;15;Segmento 3;9;804,78
30595;968637;23/3/2021;11;Segmento 8;5;434,93
30596;967325;21/7/2021;8;Segmento 6;4;82,13
30597;964206;10/2/2021;5;Segmento 1;1;21,06
30598;569566;1/6/2021;10;Segmento 4;2;197,24
30599;760316;25/7/2021;22;Segmento 5;1;36,27
30600;977191;22/11/2021;13;Segmento 3;5;315,53
30601;100358;22/2/2021;29;Segmento 7;7;67,18
30602;492612;6/6/2021;17;Segmento 1;7;474,35
30603;690049;23/2/2021;14;Segmento 8;7;267,85
30604;393701;4/5/2021;1;Segmento 5;9;203,48
30605;413950;7/11/2021;15;Segmento 3;8;196,07
30606;47963;25/4/2021;6;Segmento 7;9;534,57
30607;650260;22/5/2021;23;Segmento 4;3;238,32
30608;345838;20/2/2021;18;Segmento 6;7;574,21
30609;461556;17/1/2021;17;Segmento 5;9;16,15
30610;57527;8/12/2021;27;Segmento 8;7;51,36
30611;506358;24/10/2021;6;Segmento 7;9;644,67
30612;265368;7/6/2021;2;Segmento 3;8;319,95
30613;446670;29/6/2021;4;Segmento 8;4;142,67
30614;648369;14/1/2021;8;Segmento 7;3;55,4
30615;625630;17/7/2021;17;Segmento 8;1;56,68
30616;563465;14/3/2021;6;Segmento 6;9;889,84
30617;985593;9/8/2021;33;Segmento 7;8;377,48
30618;920432;15/12/2021;28;Segmento 8;2;111,96
30619;678745;19/8/2021;27;Segmento 6;4;183,75
30620;789296;9/1/2021;14;Segmento 4;0;0
30621;189195;8/5/2021;19;Segmento 5;4;251,65
30622;899165;22/9/2021;30;Segmento 4;2;131,73
30623;535639;12/10/2021;27;Segmento 6;3;163,16
30624;377269;20/11/2021;3;Segmento 1;3;273,17
30625;520902;30/3/2021;20;Segmento 5;4;168,47
30626;152377;22/11/2021;8;Segmento 3;6;477,56
30627;429458;29/1/2021;20;Segmento 1;4;58,25
30628;801790;21/3/2021;32;Segmento 3;6;569,23
30629;497821;17/4/2021;34;Segmento 8;6;469,42
30630;526819;24/6/2021;8;Segmento 1;4;77,54
30631;540580;28/9/2021;10;Segmento 4;3;173,58
30632;833147;14/8/2021;24;Segmento 5;9;20,81
30633;727004;6/4/2021;16;Segmento 7;10;335,17
30634;735975;2/10/2021;34;Segmento 3;5;385,49
30635;235450;5/6/2021;10;Segmento 3;8;678,14
30636;305703;17/3/2021;34;Segmento 6;1;49,27
30637;500302;28/5/2021;12;Segmento 2;2;37,14
30638;607568;12/5/2021;6;Segmento 6;5;6,98
30639;965132;23/3/2021;2;Segmento 5;7;532,8
30640;665376;8/1/2021;7;Segmento 6;2;172,61
30641;408521;29/12/2021;8;Segmento 4;5;333,97
30642;489357;7/3/2021;31;Segmento 8;10;219,66
30643;109968;12/5/2021;9;Segmento 5;6;127,36
30644;228131;5/5/2021;11;Segmento 1;8;496,35
30645;95324;9/3/2021;19;Segmento 4;3;243,61
30646;975471;18/3/2021;17;Segmento 4;7;131,34
30647;328679;28/8/2021;24;Segmento 6;2;83,72
30648;32624;13/3/2021;34;Segmento 5;5;448,09
30649;927953;3/12/2021;28;Segmento 7;5;297,41
30650;187316;1/3/2021;29;Segmento 3;1;17,22
30651;711654;16/5/2021;28;Segmento 7;3;152,25
30652;909318;19/7/2021;6;Segmento 1;1;77,36
30653;268205;30/5/2021;2;Segmento 5;4;182,61
30654;306151;13/11/2021;7;Segmento 1;2;131,2
30655;148586;8/4/2021;24;Segmento 6;9;623,01
30656;624694;15/10/2021;27;Segmento 5;5;26,87
30657;590729;21/7/2021;10;Segmento 6;5;87,32
30658;629151;5/6/2021;3;Segmento 2;7;219,37
30659;289641;24/9/2021;28;Segmento 5;7;699,46
30660;762630;3/5/2021;31;Segmento 6;4;261,64
30661;806217;20/10/2021;28;Segmento 1;7;353,99
30662;650572;2/7/2021;32;Segmento 1;2;63,35
30663;898762;19/10/2021;17;Segmento 1;4;250,12
30664;242199;19/12/2021;8;Segmento 7;10;485,7
30665;785673;30/4/2021;22;Segmento 3;2;122,15
30666;195020;10/7/2021;31;Segmento 2;6;293,21
30667;217818;29/8/2021;17;Segmento 2;4;351,76
30668;862586;13/6/2021;5;Segmento 1;9;179,6
30669;917359;15/2/2021;1;Segmento 2;1;29,79
30670;876910;26/8/2021;34;Segmento 6;2;39,37
30671;578083;2/12/2021;1;Segmento 8;6;311,35
30672;888132;1/3/2021;16;Segmento 4;4;374,51
30673;31148;6/4/2021;25;Segmento 2;9;752,94
30674;76889;7/9/2021;27;Segmento 7;2;120,94
30675;480657;29/8/2021;22;Segmento 4;9;721,51
30676;579383;12/10/2021;34;Segmento 7;3;260,15
30677;107069;9/10/2021;5;Segmento 1;9;90,92
30678;77246;18/12/2021;7;Segmento 2;7;446,38
30679;909179;17/10/2021;32;Segmento 6;6;163,28
30680;761812;30/6/2021;31;Segmento 3;0;0
30681;455115;12/1/2021;25;Segmento 5;2;48,49
30682;594350;5/8/2021;7;Segmento 4;7;464,12
30683;739984;2/1/2021;21;Segmento 6;7;86,38
30684;149326;12/12/2021;31;Segmento 3;2;197,78
30685;873906;14/1/2021;33;Segmento 8;5;58,15
30686;558753;3/6/2021;9;Segmento 7;3;173,49
30687;374031;15/4/2021;34;Segmento 6;4;59,84
30688;457297;29/10/2021;14;Segmento 7;5;102,22
30689;370897;23/9/2021;3;Segmento 2;3;212,17
30690;445361;3/12/2021;35;Segmento 3;2;46,31
30691;588505;14/6/2021;1;Segmento 5;1;27,72
30692;158461;14/12/2021;27;Segmento 1;9;305,69
30693;402691;29/4/2021;29;Segmento 3;3;15,96
30694;658685;18/5/2021;32;Segmento 6;5;314,82
30695;610444;10/9/2021;3;Segmento 3;5;259,79
30696;233637;17/8/2021;20;Segmento 6;3;32,52
30697;384819;10/8/2021;12;Segmento 5;4;343,8
30698;174548;28/5/2021;8;Segmento 7;5;86,3
30699;957909;9/12/2021;31;Segmento 5;0;0
30700;331984;15/4/2021;32;Segmento 1;3;119,75
30701;943715;30/4/2021;14;Segmento 5;9;541,9
30702;333162;28/11/2021;34;Segmento 3;1;91,72
30703;923695;9/12/2021;13;Segmento 2;0;0
30704;625267;31/3/2021;20;Segmento 4;2;171,15
30705;620;28/1/2021;24;Segmento 5;4;388,5
30706;58255;1/5/2021;35;Segmento 3;8;87,22
30707;268240;24/9/2021;20;Segmento 6;9;545,55
30708;662846;2/10/2021;30;Segmento 2;6;103,57
30709;360245;24/8/2021;21;Segmento 8;1;1,38
30710;58638;12/1/2021;1;Segmento 4;6;440,01
30711;95779;14/10/2021;27;Segmento 8;2;72,24
30712;598275;25/2/2021;4;Segmento 5;7;184,87
30713;333919;20/3/2021;21;Segmento 1;9;627,64
30714;888695;6/1/2021;4;Segmento 4;9;832,52
30715;780576;9/1/2021;21;Segmento 3;5;276,77
30716;757812;29/3/2021;20;Segmento 1;1;4,25
30717;247844;30/3/2021;33;Segmento 4;5;215,38
30718;912720;19/2/2021;15;Segmento 2;5;497,59
30719;699062;30/9/2021;23;Segmento 3;8;273,18
30720;800529;9/3/2021;35;Segmento 6;1;19,49
30721;892949;28/5/2021;9;Segmento 8;2;32,47
30722;212757;4/3/2021;9;Segmento 7;6;457,04
30723;564670;12/10/2021;32;Segmento 7;9;535,23
30724;508963;18/2/2021;18;Segmento 3;7;473,47
30725;314124;18/6/2021;5;Segmento 6;1;26,49
30726;723868;10/2/2021;7;Segmento 1;9;364,52
30727;221074;11/10/2021;5;Segmento 6;8;257,41
30728;60025;7/3/2021;30;Segmento 1;7;402,94
30729;822468;30/5/2021;9;Segmento 2;6;258,52
30730;374831;13/7/2021;6;Segmento 4;4;134,24
30731;459796;11/3/2021;20;Segmento 1;10;670,39
30732;588978;6/10/2021;23;Segmento 8;8;161,14
30733;448134;11/1/2021;6;Segmento 1;5;148,32
30734;954356;10/12/2021;5;Segmento 8;6;31,32
30735;891350;7/7/2021;25;Segmento 6;5;328,5
30736;603888;29/12/2021;26;Segmento 5;1;19,84
30737;768832;4/4/2021;29;Segmento 7;6;327,32
30738;942764;30/3/2021;14;Segmento 5;0;0
30739;670136;21/2/2021;31;Segmento 7;6;397,27
30740;353776;26/3/2021;10;Segmento 8;2;76,01
30741;701747;2/6/2021;8;Segmento 3;2;180,84
30742;700869;15/3/2021;14;Segmento 2;5;277,63
30743;274427;25/12/2021;12;Segmento 4;2;76,48
30744;276926;14/1/2021;23;Segmento 6;2;162,46
30745;915054;29/11/2021;20;Segmento 6;5;127,82
30746;851029;30/5/2021;27;Segmento 1;9;732,82
30747;779209;7/6/2021;34;Segmento 2;8;635,38
30748;23536;14/5/2021;13;Segmento 1;8;741,81
30749;708516;29/5/2021;22;Segmento 2;8;477,46
30750;707066;29/5/2021;14;Segmento 6;8;563,69
30751;362496;21/2/2021;27;Segmento 4;0;0
30752;891158;12/10/2021;8;Segmento 6;8;114,46
30753;573955;19/7/2021;27;Segmento 4;8;115,07
30754;392703;5/11/2021;1;Segmento 6;7;236,57
30755;105919;9/3/2021;7;Segmento 4;8;531,09
30756;53776;22/2/2021;9;Segmento 7;9;18,52
30757;989258;24/5/2021;7;Segmento 1;7;78,8
30758;921149;3/10/2021;34;Segmento 7;2;52,3
30759;449594;6/8/2021;25;Segmento 3;2;91,29
30760;335053;7/9/2021;18;Segmento 1;6;391,23
30761;822227;10/7/2021;20;Segmento 8;8;105,72
30762;729941;22/11/2021;5;Segmento 4;6;66,29
30763;983240;12/4/2021;14;Segmento 7;3;46,91
30764;693108;20/10/2021;29;Segmento 6;2;95,39
30765;999222;14/10/2021;31;Segmento 6;10;962,53
30766;257699;7/2/2021;4;Segmento 2;4;211,81
30767;811548;26/10/2021;23;Segmento 5;0;0
30768;526281;25/11/2021;6;Segmento 1;3;64,58
30769;439102;5/4/2021;27;Segmento 1;9;441,63
30770;342874;1/7/2021;14;Segmento 7;7;193,21
30771;5629;10/7/2021;35;Segmento 1;1;87,31
30772;389449;12/8/2021;10;Segmento 2;4;81,41
30773;939075;26/11/2021;1;Segmento 5;6;140,35
30774;704931;17/4/2021;2;Segmento 5;2;135,46
30775;932048;4/11/2021;30;Segmento 6;2;137,99
30776;425130;21/1/2021;26;Segmento 7;3;122,34
30777;169317;27/10/2021;4;Segmento 7;5;421,77
30778;668828;8/10/2021;31;Segmento 6;9;207,29
30779;519233;7/6/2021;7;Segmento 6;6;375,62
30780;637602;6/5/2021;16;Segmento 5;6;226,25
30781;639099;13/12/2021;9;Segmento 1;1;96,62
30782;858206;25/5/2021;14;Segmento 4;10;756,91
30783;796052;18/12/2021;12;Segmento 4;2;26,78
30784;927032;11/1/2021;30;Segmento 6;8;536,23
30785;284973;10/4/2021;24;Segmento 7;1;74,45
30786;740068;27/7/2021;28;Segmento 3;4;215,42
30787;524476;14/4/2021;11;Segmento 1;6;280,88
30788;719611;21/10/2021;10;Segmento 1;2;86,12
30789;204024;22/1/2021;29;Segmento 5;3;277,09
30790;844670;27/6/2021;1;Segmento 3;0;0
30791;708440;26/9/2021;28;Segmento 6;7;511,11
30792;848407;4/3/2021;11;Segmento 4;8;220,14
30793;946408;9/12/2021;25;Segmento 2;5;240,19
30794;140121;11/6/2021;14;Segmento 6;3;298,6
30795;906185;29/11/2021;10;Segmento 4;1;64,57
30796;138696;17/9/2021;3;Segmento 7;5;446,92
30797;617301;22/11/2021;32;Segmento 8;2;124,74
30798;13105;20/12/2021;34;Segmento 1;8;791,46
30799;258683;22/3/2021;14;Segmento 3;1;51,91
30800;534280;26/5/2021;34;Segmento 5;2;82,59
30801;598731;26/12/2021;6;Segmento 4;3;231,99
30802;560418;14/10/2021;14;Segmento 2;2;27,92
30803;469703;7/3/2021;5;Segmento 7;5;167,52
30804;59223;10/6/2021;22;Segmento 5;3;135,63
30805;411779;4/7/2021;23;Segmento 4;8;171,89
30806;718067;4/11/2021;17;Segmento 8;3;253,11
30807;26584;12/2/2021;12;Segmento 6;7;320,2
30808;193284;17/8/2021;15;Segmento 6;1;33,58
30809;910810;11/6/2021;21;Segmento 1;1;70,68
30810;903791;22/9/2021;11;Segmento 1;9;570,86
30811;530852;4/2/2021;32;Segmento 1;10;403
30812;189230;23/7/2021;2;Segmento 3;6;258,61
30813;93692;1/4/2021;7;Segmento 4;8;746,73
30814;72244;6/2/2021;16;Segmento 8;4;157,98
30815;204345;27/2/2021;22;Segmento 8;2;95,1
30816;669668;7/2/2021;33;Segmento 1;0;0
30817;403969;12/6/2021;30;Segmento 1;5;124,5
30818;271566;28/7/2021;2;Segmento 6;5;131,13
30819;669106;13/2/2021;18;Segmento 8;7;457,33
30820;402635;5/4/2021;6;Segmento 8;1;6,09
30821;330329;18/6/2021;34;Segmento 6;0;0
30822;773792;3/6/2021;34;Segmento 8;9;62,93
30823;561328;7/1/2021;28;Segmento 1;3;63,48
30824;348900;23/6/2021;9;Segmento 8;3;19,53
30825;34195;1/11/2021;13;Segmento 6;4;75,84
30826;245045;1/1/2021;30;Segmento 3;4;214,81
30827;727898;26/1/2021;18;Segmento 7;2;45,1
30828;360121;3/4/2021;13;Segmento 3;7;642,19
30829;793114;23/9/2021;34;Segmento 2;0;0
30830;943325;24/7/2021;8;Segmento 6;7;56,7
30831;227380;8/11/2021;28;Segmento 7;8;258,38
30832;315631;22/5/2021;7;Segmento 4;1;26,89
30833;323167;6/2/2021;4;Segmento 8;7;166,39
30834;440651;19/10/2021;13;Segmento 7;9;34,97
30835;812606;10/6/2021;14;Segmento 8;2;30,05
30836;384221;29/5/2021;9;Segmento 2;4;140,54
30837;536954;22/7/2021;5;Segmento 3;5;72,57
30838;61991;17/4/2021;31;Segmento 3;9;698,34
30839;115019;29/12/2021;24;Segmento 4;8;742,96
30840;937937;24/12/2021;18;Segmento 8;7;411,02
30841;661428;22/7/2021;20;Segmento 4;5;73,76
30842;639696;6/12/2021;18;Segmento 2;1;75,3
30843;507966;6/4/2021;15;Segmento 7;4;245,75
30844;791753;24/10/2021;33;Segmento 1;3;45,38
30845;574683;14/12/2021;10;Segmento 8;5;61,17
30846;838854;27/2/2021;29;Segmento 1;9;791,61
30847;189656;25/10/2021;1;Segmento 6;7;371,27
30848;206899;29/11/2021;6;Segmento 7;5;225,09
30849;225269;2/1/2021;13;Segmento 6;2;50,84
30850;875357;16/10/2021;34;Segmento 6;2;154,68
30851;537782;17/9/2021;1;Segmento 3;9;1,77
30852;956471;18/1/2021;9;Segmento 3;10;916,16
30853;64511;9/9/2021;8;Segmento 1;3;77,48
30854;859651;23/3/2021;29;Segmento 2;6;320,23
30855;981463;7/6/2021;20;Segmento 3;4;87,71
30856;535754;8/6/2021;29;Segmento 8;10;37,28
30857;512597;28/1/2021;7;Segmento 2;2;182,68
30858;46332;26/10/2021;24;Segmento 6;10;763,18
30859;355956;2/9/2021;23;Segmento 6;8;544,43
30860;827846;30/11/2021;4;Segmento 1;3;293,29
30861;666104;24/7/2021;22;Segmento 2;1;44,2
30862;452172;7/8/2021;15;Segmento 1;1;54,11
30863;673081;4/6/2021;25;Segmento 8;7;544,34
30864;742642;21/12/2021;18;Segmento 5;3;183,28
30865;27577;4/8/2021;18;Segmento 2;5;157,19
30866;279328;15/11/2021;1;Segmento 1;8;76,97
30867;389739;17/5/2021;18;Segmento 3;7;670,68
30868;70274;7/2/2021;23;Segmento 1;4;261,5
30869;704386;4/9/2021;21;Segmento 5;7;412,31
30870;465823;3/3/2021;26;Segmento 2;7;243,22
30871;511254;19/2/2021;30;Segmento 4;10;879,93
30872;670080;7/8/2021;35;Segmento 8;7;373,68
30873;122063;13/7/2021;26;Segmento 6;6;510,69
30874;485519;20/8/2021;34;Segmento 7;3;50,52
30875;621799;28/8/2021;16;Segmento 5;8;60,01
30876;907414;3/2/2021;35;Segmento 7;2;149,19
30877;345488;27/8/2021;18;Segmento 7;4;351,19
30878;113027;16/7/2021;35;Segmento 6;6;444,43
30879;701309;18/1/2021;33;Segmento 1;9;454,82
30880;421939;8/1/2021;32;Segmento 7;5;43,84
30881;848140;31/8/2021;22;Segmento 6;5;351,44
30882;935596;14/1/2021;24;Segmento 2;7;7,4
30883;5218;2/12/2021;19;Segmento 3;7;485,4
30884;47799;30/10/2021;9;Segmento 5;2;15,47
30885;744082;15/7/2021;9;Segmento 2;1;92,93
30886;859124;24/3/2021;35;Segmento 6;5;256,81
30887;625385;5/3/2021;17;Segmento 4;8;418,99
30888;417848;15/2/2021;1;Segmento 5;7;142,08
30889;318375;4/5/2021;6;Segmento 1;3;60,15
30890;92713;18/4/2021;26;Segmento 6;2;178
30891;30747;24/3/2021;35;Segmento 4;5;393,79
30892;708750;29/8/2021;3;Segmento 4;0;0
30893;842917;4/11/2021;20;Segmento 7;2;100,35
30894;632456;25/4/2021;5;Segmento 7;0;0
30895;402151;13/9/2021;2;Segmento 6;7;686,84
30896;961418;24/2/2021;3;Segmento 3;5;204,12
30897;358397;25/10/2021;32;Segmento 5;1;19,85
30898;380025;26/6/2021;33;Segmento 7;1;34,08
30899;904174;13/12/2021;16;Segmento 8;5;263,68
30900;980990;29/11/2021;23;Segmento 3;1;50,26
30901;299168;28/6/2021;23;Segmento 8;1;17,09
30902;143329;5/5/2021;25;Segmento 2;2;43,41
30903;421128;8/1/2021;15;Segmento 5;9;720,4
30904;875855;20/12/2021;5;Segmento 3;1;18,01
30905;125621;5/5/2021;18;Segmento 6;7;439,82
30906;651088;19/11/2021;5;Segmento 2;4;351,19
30907;878007;22/6/2021;13;Segmento 1;5;388,82
30908;662103;10/4/2021;22;Segmento 5;1;87,24
30909;561030;13/2/2021;1;Segmento 5;4;105,01
30910;477906;6/8/2021;18;Segmento 7;6;477,24
30911;321993;13/9/2021;9;Segmento 3;1;84,58
30912;738150;10/1/2021;30;Segmento 4;9;526,66
30913;224617;19/9/2021;24;Segmento 5;1;56,32
30914;848245;2/5/2021;21;Segmento 8;7;130,48
30915;276346;15/12/2021;15;Segmento 4;1;18,94
30916;374130;26/1/2021;12;Segmento 5;8;253,74
30917;590563;5/1/2021;29;Segmento 8;1;6,71
30918;845349;7/2/2021;19;Segmento 6;5;295,07
30919;902472;27/11/2021;35;Segmento 5;7;609,2
30920;103902;1/7/2021;25;Segmento 6;0;0
30921;431635;15/6/2021;25;Segmento 8;1;35,71
30922;725905;27/7/2021;3;Segmento 4;1;62,79
30923;261955;4/8/2021;10;Segmento 5;5;495,71
30924;464800;18/2/2021;10;Segmento 8;2;178,84
30925;444317;10/3/2021;35;Segmento 2;4;213,91
30926;584949;23/9/2021;17;Segmento 4;5;236,54
30927;16504;20/9/2021;18;Segmento 1;7;374,89
30928;90092;30/5/2021;34;Segmento 4;6;145,8
30929;568482;22/4/2021;9;Segmento 7;0;0
30930;638543;14/2/2021;32;Segmento 5;9;812,18
30931;246128;30/6/2021;11;Segmento 1;9;707,16
30932;876076;7/4/2021;28;Segmento 6;7;373,05
30933;873383;16/2/2021;14;Segmento 4;5;258,4
30934;471516;22/11/2021;15;Segmento 3;10;48,7
30935;829461;29/5/2021;34;Segmento 1;6;542,22
30936;697298;1/2/2021;6;Segmento 1;4;33,27
30937;407084;25/5/2021;17;Segmento 4;4;208,07
30938;429701;5/2/2021;18;Segmento 7;4;394,23
30939;130920;27/2/2021;33;Segmento 5;1;19,13
30940;621816;1/10/2021;21;Segmento 2;5;63,21
30941;84510;24/10/2021;1;Segmento 5;2;153,71
30942;588541;12/5/2021;11;Segmento 2;2;191,16
30943;409128;6/11/2021;24;Segmento 4;8;656,19
30944;766428;13/9/2021;30;Segmento 2;3;115,87
30945;348964;30/10/2021;30;Segmento 8;9;142,74
30946;699199;22/1/2021;21;Segmento 7;5;467,29
30947;243645;30/11/2021;27;Segmento 3;9;670,2
30948;976458;12/10/2021;35;Segmento 7;7;539,31
30949;485588;2/7/2021;1;Segmento 7;0;0
30950;499057;9/7/2021;5;Segmento 6;4;278,86
30951;802543;23/12/2021;7;Segmento 3;7;99,03
30952;980371;23/2/2021;20;Segmento 1;6;12,38
30953;34131;14/3/2021;17;Segmento 3;9;223,5
30954;153758;28/10/2021;28;Segmento 3;6;447,66
30955;716207;20/7/2021;19;Segmento 3;9;391,28
30956;629423;20/6/2021;12;Segmento 4;10;813,26
30957;850648;10/2/2021;19;Segmento 7;4;382,11
30958;612696;9/6/2021;2;Segmento 3;2;7,97
30959;924726;20/11/2021;31;Segmento 2;9;29,25
30960;437172;6/1/2021;20;Segmento 4;2;133,29
30961;149332;12/2/2021;33;Segmento 7;6;479,07
30962;128614;11/3/2021;14;Segmento 5;9;507,48
30963;283072;4/12/2021;30;Segmento 6;6;489,29
30964;645807;28/9/2021;21;Segmento 5;1;16,36
30965;141025;18/5/2021;12;Segmento 5;7;461,08
30966;436747;15/1/2021;2;Segmento 6;3;1,34
30967;993950;31/12/2021;30;Segmento 2;2;42,94
30968;333929;21/9/2021;29;Segmento 2;5;33,49
30969;585408;31/8/2021;12;Segmento 5;8;769,97
30970;772873;15/12/2021;33;Segmento 8;10;732,57
30971;625163;3/8/2021;8;Segmento 6;7;334,77
30972;683296;11/5/2021;14;Segmento 5;10;828,25
30973;491937;30/6/2021;11;Segmento 5;9;43,97
30974;617847;14/1/2021;8;Segmento 2;2;128,96
30975;217931;14/4/2021;32;Segmento 3;1;82,23
30976;26572;19/7/2021;10;Segmento 2;4;133,51
30977;134732;31/10/2021;30;Segmento 5;10;915,22
30978;903770;19/2/2021;29;Segmento 7;7;190,56
30979;730296;16/11/2021;21;Segmento 2;2;26,61
30980;156598;13/12/2021;16;Segmento 5;2;102,44
30981;99783;10/10/2021;32;Segmento 7;5;419,78
30982;113248;19/6/2021;28;Segmento 5;9;657,01
30983;184082;1/4/2021;9;Segmento 3;8;618
30984;230970;22/9/2021;16;Segmento 7;8;371,67
30985;363828;26/5/2021;8;Segmento 4;3;188,94
30986;555925;26/3/2021;15;Segmento 6;7;491,11
30987;66943;16/3/2021;1;Segmento 4;10;830,81
30988;872706;30/8/2021;21;Segmento 6;5;285,29
30989;514072;2/12/2021;28;Segmento 8;4;76,89
30990;327331;13/7/2021;22;Segmento 3;7;535,44
30991;167646;20/1/2021;7;Segmento 1;1;83,15
30992;145117;23/9/2021;13;Segmento 4;8;653,48
30993;456402;11/12/2021;28;Segmento 4;7;397,33
30994;450285;26/4/2021;33;Segmento 7;7;193,32
30995;677505;19/1/2021;29;Segmento 1;2;40,7
30996;295003;7/11/2021;11;Segmento 5;5;251,94
30997;380889;18/7/2021;28;Segmento 2;3;115,19
30998;786254;12/11/2021;18;Segmento 8;6;130,36
30999;143724;7/4/2021;22;Segmento 6;3;256,25
31000;108927;21/4/2021;8;Segmento 8;2;177,94
31001;749807;13/4/2021;20;Segmento 7;8;119,46
31002;659717;28/3/2021;30;Segmento 4;3;223,84
31003;440400;19/10/2021;27;Segmento 8;2;84,35
31004;446449;25/2/2021;23;Segmento 2;6;252,63
31005;782472;19/12/2021;35;Segmento 5;7;624,32
31006;269440;1/4/2021;29;Segmento 4;3;185,97
31007;639108;16/6/2021;18;Segmento 4;4;12,94
31008;951364;21/6/2021;8;Segmento 6;5;153,8
31009;92326;28/9/2021;17;Segmento 6;9;646,59
31010;831533;9/2/2021;24;Segmento 1;6;41,74
31011;352346;26/2/2021;4;Segmento 4;2;173,62
31012;834707;15/7/2021;6;Segmento 2;5;290,82
31013;28382;16/11/2021;7;Segmento 5;7;19,79
31014;457230;6/12/2021;22;Segmento 3;10;639,43
31015;141583;2/1/2021;35;Segmento 7;6;176,87
31016;417185;10/8/2021;13;Segmento 3;6;325,2
31017;80816;16/7/2021;30;Segmento 3;5;365,35
31018;685974;23/4/2021;9;Segmento 2;1;73,63
31019;150424;24/2/2021;1;Segmento 7;5;80,71
31020;617976;14/11/2021;18;Segmento 6;7;607,18
31021;81917;16/1/2021;8;Segmento 8;7;282,97
31022;930978;16/3/2021;29;Segmento 6;1;37,81
31023;585376;19/11/2021;33;Segmento 8;2;29,85
31024;218832;7/6/2021;34;Segmento 4;10;169,17
31025;735402;4/10/2021;3;Segmento 5;1;1,77
31026;676128;4/4/2021;5;Segmento 7;2;120,78
31027;580981;2/6/2021;17;Segmento 1;5;361,81
31028;981814;14/3/2021;7;Segmento 4;5;128,34
31029;58597;2/4/2021;23;Segmento 6;0;0
31030;519882;16/10/2021;15;Segmento 1;4;326,07
31031;689256;6/5/2021;28;Segmento 2;1;79,6
31032;84798;18/6/2021;10;Segmento 6;5;8,51
31033;451417;4/4/2021;16;Segmento 5;6;82,11
31034;641473;14/5/2021;27;Segmento 8;2;24,07
31035;387950;17/5/2021;5;Segmento 4;2;154,18
31036;807500;28/2/2021;4;Segmento 3;1;85,5
31037;272545;14/12/2021;22;Segmento 6;8;409,06
31038;548373;11/1/2021;23;Segmento 6;9;505,69
31039;978191;14/10/2021;29;Segmento 2;10;120,73
31040;187366;6/3/2021;12;Segmento 2;1;46,44
31041;148585;8/9/2021;9;Segmento 5;8;335,84
